,code,name,gender,country_x,discipline,event,age,medal_type,team_code,num_athletes
9840,1939954,BORLASE Isobel,Female,Australia,Basketball,Women,20,Bronze Medal,BKBWTEAM5---AUS01,12.0
9841,1939955,MELBOURNE Jade,Female,Australia,Basketball,Women,22,Bronze Medal,BKBWTEAM5---AUS01,12.0
9842,1939956,WALLACE Kristy,Female,Australia,Basketball,Women,28,Bronze Medal,BKBWTEAM5---AUS01,12.0
9843,1939959,JACKSON Lauren,Female,Australia,Basketball,Women,43,Bronze Medal,BKBWTEAM5---AUS01,12.0
9846,1939964,TOLO Marianna,Female,Australia,Basketball,Women,35,Bronze Medal,BKBWTEAM5---AUS01,12.0
9847,1939967,WHITCOMB Sami,Female,Australia,Basketball,Women,36,Bronze Medal,BKBWTEAM5---AUS01,12.0
9848,1939970,TALBOT Steph,Female,Australia,Basketball,Women,30,Bronze Medal,BKBWTEAM5---AUS01,12.0
9849,1939971,MADGEN Tess,Female,Australia,Basketball,Women,34,Bronze Medal,BKBWTEAM5---AUS01,12.0
9887,1940097,JUNG Yerin,Female,Korea,Judo,Mixed Team,28,Bronze Medal,JUDXTEAM6---KOR01,11.0
9889,1940098,LEE Hyekyeong,Female,Korea,Judo,Mixed Team,28,Bronze Medal,JUDXTEAM6---KOR01,11.0
9893,1940118,DIEHM Natalya,Female,Australia,Cycling BMX Freestyle,Womens Park,27,Bronze Medal,,
9896,1940127,SAKAKIBARA Saya,Female,Australia,Cycling BMX Racing,Women,25,Gold Medal,,
9897,1940134,PARKER Caitlin,Female,Australia,Boxing,Womens 75kg,28,Bronze Medal,,
9899,1940136,SENIOR Charlie,Male,Australia,Boxing,Mens 57kg,23,Bronze Medal,,
9913,1940173,BROWN Grace,Female,Australia,Cycling Road,Womens Individual Time Trial,32,Gold Medal,,
9920,1940205,FOX Jessica,Female,Australia,Canoe Slalom,Womens Canoe Single,30,Gold Medal,,
9921,1940205,FOX Jessica,Female,Australia,Canoe Slalom,Womens Kayak Single,30,Gold Medal,,
9923,1940209,FOX Noemie,Female,Australia,Canoe Slalom,Womens Kayak Cross,27,Gold Medal,,
9934,1940217,COLLINS Jackson,Male,Australia,Canoe Sprint,Mens Kayak Four 500m,26,Silver Medal,CSPMK4-500M-AUS01,4.0
9935,1940218,van der WESTHUYZEN Jean,Male,Australia,Canoe Sprint,Mens Kayak Double 500m,26,Bronze Medal,CSPMK2-500M-AUS01,2.0
9936,1940220,HAVARD Noah,Male,Australia,Canoe Sprint,Mens Kayak Four 500m,24,Silver Medal,CSPMK4-500M-AUS01,4.0
9937,1940221,van der WESTHUYZEN Pierre,Male,Australia,Canoe Sprint,Mens Kayak Four 500m,21,Silver Medal,CSPMK4-500M-AUS01,4.0
9938,1940222,FITZSIMMONS Riley,Male,Australia,Canoe Sprint,Mens Kayak Four 500m,28,Silver Medal,CSPMK4-500M-AUS01,4.0
9940,1940223,GREEN Tom,Male,Australia,Canoe Sprint,Mens Kayak Double 500m,25,Bronze Medal,CSPMK2-500M-AUS01,2.0
9948,1940253,LEAHY Conor,Male,Australia,Cycling Track,Mens Team Pursuit,25,Gold Medal,CTRMPURTEAM4AUS01,5.0
9952,1940256,MORIARTY James,Male,Australia,Cycling Track,Mens Team Pursuit,23,Gold Medal,CTRMPURTEAM4AUS01,5.0
9954,1940258,O'BRIEN Kelland,Male,Australia,Cycling Track,Mens Team Pursuit,26,Gold Medal,CTRMPURTEAM4AUS01,5.0
9959,1940260,HOFFMAN Leigh,Male,Australia,Cycling Track,Mens Team Sprint,24,Bronze Medal,CTRMSPRTEAM3AUS01,4.0
9964,1940262,GLAETZER Matthew,Male,Australia,Cycling Track,Mens Keirin,32,Bronze Medal,,
9966,1940262,GLAETZER Matthew,Male,Australia,Cycling Track,Mens Team Sprint,32,Bronze Medal,CTRMSPRTEAM3AUS01,4.0
9967,1940263,RICHARDSON Matthew,Male,Australia,Cycling Track,Mens Keirin,25,Silver Medal,,
9968,1940263,RICHARDSON Matthew,Male,Australia,Cycling Track,Mens Sprint,25,Silver Medal,,
9969,1940263,RICHARDSON Matthew,Male,Australia,Cycling Track,Mens Team Sprint,25,Bronze Medal,CTRMSPRTEAM3AUS01,4.0
9973,1940264,BLEDDYN Oliver,Male,Australia,Cycling Track,Mens Team Pursuit,22,Gold Medal,CTRMPURTEAM4AUS01,5.0
9976,1940265,WELSFORD Sam,Male,Australia,Cycling Track,Mens Team Pursuit,28,Gold Medal,CTRMPURTEAM4AUS01,5.0
9978,1940267,CORNISH Thomas,Male,Australia,Cycling Track,Mens Team Sprint,24,Bronze Medal,CTRMSPRTEAM3AUS01,4.0
9979,1940300,PALACIOS DAJOMES Angie Paola,Female,Ecuador,Weightlifting,Womens 71kg,24,Bronze Medal,,
9980,1940308,DAJOMES BARRERA Neisi Patricia,Female,Ecuador,Weightlifting,Womens 81kg,26,Bronze Medal,,
9983,1940329,LEONARDO Veddriq,Male,Indonesia,Sport Climbing,Mens Speed,27,Gold Medal,,
9993,1940414,KEENEY Maddison,Female,Australia,Diving,Womens 3m Springboard,28,Silver Medal,,
9999,1940438,BURTON Christopher,Male,Australia,Equestrian,Eventing Individual,43,Silver Medal,,
10101,1941435,OKADA Keiju,Male,Japan,Sailing,Mixed Dinghy,29,Silver Medal,SALX470-----JPN01,2.0
10103,1941438,YOSHIOKA Miho,Female,Japan,Sailing,Mixed Dinghy,34,Silver Medal,SALX470-----JPN01,2.0
10189,1941786,JUNIANSYAH Rizki,Male,Indonesia,Weightlifting,Mens 73kg,21,Gold Medal,,
10203,1941956,SENKUTE Viktorija,Female,Lithuania,Rowing,Womens Single Sculls,28,Bronze Medal,,
10204,1942033,BAENA Alex,Male,Spain,Football,Men,23,Gold Medal,FBLMTEAM11--ESP01,22.0
10205,1942037,BARRIOS Pablo,Male,Spain,Football,Men,21,Gold Medal,FBLMTEAM11--ESP01,22.0
10206,1942039,BERNABE Adrian,Male,Spain,Football,Men,23,Gold Medal,FBLMTEAM11--ESP01,22.0
10207,1942046,CAMELLO Sergio,Male,Spain,Football,Men,23,Gold Medal,FBLMTEAM11--ESP01,22.0
10208,1942056,CUBARSI Pau,Male,Spain,Football,Men,17,Gold Medal,FBLMTEAM11--ESP01,22.0
10209,1942076,GARCIA Eric,Male,Spain,Football,Men,23,Gold Medal,FBLMTEAM11--ESP01,22.0
10210,1942077,GARCIA Joan,Male,Spain,Football,Men,23,Gold Medal,FBLMTEAM11--ESP01,22.0
10211,1942089,GOMEZ Sergio,Male,Spain,Football,Men,24,Gold Medal,FBLMTEAM11--ESP01,22.0
10212,1942099,GUTIERREZ Miguel,Male,Spain,Football,Men,23,Gold Medal,FBLMTEAM11--ESP01,22.0
10213,1942104,ITURBE Alejandro,Male,Spain,Football,Men,21,Gold Medal,FBLMTEAM11--ESP01,22.0
10219,1942126,ZWOLINSKA Klaudia,Female,Poland,Canoe Slalom,Womens Kayak Single,26,Silver Medal,,
10223,1942221,LOPEZ Fermin,Male,Spain,Football,Men,21,Gold Medal,FBLMTEAM11--ESP01,22.0
10224,1942222,LOPEZ Diego,Male,Spain,Football,Men,22,Gold Medal,FBLMTEAM11--ESP01,22.0
10225,1942241,MIRANDA Juan,Male,Spain,Football,Men,24,Gold Medal,FBLMTEAM11--ESP01,22.0
10226,1942248,MOSQUERA Cristhian,Male,Spain,Football,Men,20,Gold Medal,FBLMTEAM11--ESP01,22.0
10227,1942256,OMORODION Samu,Male,Spain,Football,Men,20,Gold Medal,FBLMTEAM11--ESP01,22.0
10228,1942257,OROZ Aimar,Male,Spain,Football,Men,23,Gold Medal,FBLMTEAM11--ESP01,22.0
10229,1942259,PACHECO Jon,Male,Spain,Football,Men,23,Gold Medal,FBLMTEAM11--ESP01,22.0
10230,1942269,PUBILL Marc,Male,Spain,Football,Men,21,Gold Medal,FBLMTEAM11--ESP01,22.0
10231,1942280,RUIZ Abel,Male,Spain,Football,Men,24,Gold Medal,FBLMTEAM11--ESP01,22.0
10232,1942289,SANCHEZ Juanlu,Male,Spain,Football,Men,21,Gold Medal,FBLMTEAM11--ESP01,22.0
10233,1942296,TENAS Arnau,Male,Spain,Football,Men,23,Gold Medal,FBLMTEAM11--ESP01,22.0
10234,1942301,TURRIENTES Benat,Male,Spain,Football,Men,22,Gold Medal,FBLMTEAM11--ESP01,22.0
10267,1942753,ABDI Bashir,Male,Belgium,Athletics,Mens Marathon,35,Silver Medal,,
10277,1943038,ALVAREZ Anita,Female,United States,Artistic Swimming,Team,28,Silver Medal,SWAWTEAM8---USA01,9.0
10278,1943040,CZARKOWSKI Jaime,Female,United States,Artistic Swimming,Team,21,Silver Medal,SWAWTEAM8---USA01,9.0
10280,1943042,FIELD Megumi,Female,United States,Artistic Swimming,Team,19,Silver Medal,SWAWTEAM8---USA01,9.0
10282,1943043,HUNTER Keana,Female,United States,Artistic Swimming,Team,20,Silver Medal,SWAWTEAM8---USA01,9.0
10283,1943044,KWON Audrey,Female,United States,Artistic Swimming,Team,18,Silver Medal,SWAWTEAM8---USA01,9.0
10284,1943045,LIU Calista,Female,United States,Artistic Swimming,Team,19,Silver Medal,SWAWTEAM8---USA01,9.0
10285,1943046,LUU Jacklyn,Female,United States,Artistic Swimming,Team,25,Silver Medal,SWAWTEAM8---USA01,9.0
10286,1943048,RAMIREZ Daniella,Female,United States,Artistic Swimming,Team,23,Silver Medal,SWAWTEAM8---USA01,9.0
10287,1943049,REMATI Ruby,Female,United States,Artistic Swimming,Team,22,Silver Medal,SWAWTEAM8---USA01,9.0
10291,1943206,MARKS Caroline,Female,United States,Surfing,Women,22,Gold Medal,,
10296,1943368,PINALES Cristian Javier,Male,Dominican Republic,Boxing,Mens 80kg,24,Bronze Medal,,
10298,1943471,PUKELIS Aurelijus,Male,Lithuania,3x3 Basketball,Men,30,Bronze Medal,BK3MTEAM3---LTU01,4.0
10299,1943480,DZIAUGYS Evaldas,Male,Lithuania,3x3 Basketball,Men,28,Bronze Medal,BK3MTEAM3---LTU01,4.0
10300,1943486,MATULIS Gintautas,Male,Lithuania,3x3 Basketball,Men,38,Bronze Medal,BK3MTEAM3---LTU01,4.0
10305,1943504,SAMPAIO Patricia,Female,Portugal,Judo,Women -78 kg,25,Bronze Medal,,
10308,1943515,VINGELIS Sarunas,Male,Lithuania,3x3 Basketball,Men,35,Bronze Medal,BK3MTEAM3---LTU01,4.0
10310,1943542,ALBERT Korbin,Female,United States,Football,Women,21,Gold Medal,FBLWTEAM11--USA01,20.0
10311,1943547,COFFEY Samantha,Female,United States,Football,Women,26,Gold Medal,FBLWTEAM11--USA01,20.0
10312,1943550,DAVIDSON Tierna,Female,United States,Football,Women,26,Gold Medal,FBLWTEAM11--USA01,20.0
10313,1943553,FOX Emily,Female,United States,Football,Women,26,Gold Medal,FBLWTEAM11--USA01,20.0
10314,1943555,GIRMA Naomi,Female,United States,Football,Women,24,Gold Medal,FBLWTEAM11--USA01,20.0
10315,1943558,HORAN Lindsey,Female,United States,Football,Women,30,Gold Medal,FBLWTEAM11--USA01,20.0
10316,1943566,KRUEGER Casey,Female,United States,Football,Women,34,Gold Medal,FBLWTEAM11--USA01,20.0
10317,1943567,LAVELLE Rose,Female,United States,Football,Women,29,Gold Medal,FBLWTEAM11--USA01,20.0
10318,1943569,SAMS Emily,Female,United States,Football,Women,25,Gold Medal,FBLWTEAM11--USA01,20.0
10319,1943574,MURPHY Casey,Female,United States,Football,Women,28,Gold Medal,FBLWTEAM11--USA01,20.0
10320,1943575,NAEHER Alyssa,Female,United States,Football,Women,36,Gold Medal,FBLWTEAM11--USA01,20.0
10321,1943576,NIGHSWONGER Jenna,Female,United States,Football,Women,24,Gold Medal,FBLWTEAM11--USA01,20.0
10322,1943580,RODMAN Trinity,Female,United States,Football,Women,22,Gold Medal,FBLWTEAM11--USA01,20.0
10323,1943585,SHAW Jaedyn,Female,United States,Football,Women,20,Gold Medal,FBLWTEAM11--USA01,20.0
10324,1943586,SMITH Sophia,Female,United States,Football,Women,24,Gold Medal,FBLWTEAM11--USA01,20.0
10325,1943587,SONNETT Emily,Female,United States,Football,Women,31,Gold Medal,FBLWTEAM11--USA01,20.0
10326,1943588,DUNN Crystal,Female,United States,Football,Women,32,Gold Medal,FBLWTEAM11--USA01,20.0
10327,1943591,SWANSON Mallory,Female,United States,Football,Women,26,Gold Medal,FBLWTEAM11--USA01,20.0
10328,1943596,WILLIAMS Lynn,Female,United States,Football,Women,31,Gold Medal,FBLWTEAM11--USA01,20.0
10330,1943604,HATHERLY Alan,Male,South Africa,Cycling Mountain Bike,Mens Cross-country,28,Bronze Medal,,
10384,1944226,EATON Jagger,Male,United States,Skateboarding,Mens Street,23,Silver Medal,,
10386,1944232,HUSTON Nyjah,Male,United States,Skateboarding,Mens Street,30,Bronze Medal,,
10389,1944247,SCHAAR Tom,Male,United States,Skateboarding,Mens Park,25,Silver Medal,,
10392,1944316,PESCHIERA Stefano,Male,Peru,Sailing,Mens Dinghy,29,Bronze Medal,,
10396,1944354,HANCOCK Vincent,Male,United States,Shooting,Skeet Men,35,Gold Medal,,
10397,1944354,HANCOCK Vincent,Male,United States,Shooting,Skeet Mixed Team,35,Silver Medal,SHOXSKMT----USA01,2.0
10406,1944373,MADDALENA Sagen,Female,United States,Shooting,50m Rifle 3 Positions Women,31,Silver Medal,,
10410,1944385,PRINCE Conner Lynn,Male,United States,Shooting,Skeet Men,24,Silver Medal,,
10415,1944397,SMITH Austen Jewell,Female,United States,Shooting,Skeet Women,23,Bronze Medal,,
10416,1944397,SMITH Austen Jewell,Female,United States,Shooting,Skeet Mixed Team,23,Silver Medal,SHOXSKMT----USA01,2.0
10431,1944625,OLSON Evan,Male,United States,Rowing,Mens Eight,27,Bronze Medal,ROWMCOXED8--USA01,9.0
10433,1944631,BEST Justin,Male,United States,Rowing,Mens Four,27,Gold Medal,ROWMNOCOX4--USA01,4.0
10437,1944642,CARLSON Chris,Male,United States,Rowing,Mens Eight,27,Bronze Medal,ROWMCOXED8--USA01,9.0
10438,1944646,CHATAIN Peter,Male,United States,Rowing,Mens Eight,25,Bronze Medal,ROWMCOXED8--USA01,9.0
10442,1944652,CORRIGAN Liam,Male,United States,Rowing,Mens Four,27,Gold Medal,ROWMNOCOX4--USA01,4.0
10444,1944660,DEAN Clark,Male,United States,Rowing,Mens Eight,24,Bronze Medal,ROWMCOXED8--USA01,9.0
10446,1944681,GRADY Michael,Male,United States,Rowing,Mens Four,28,Gold Medal,ROWMNOCOX4--USA01,4.0
10448,1944696,HOLLINGSWORTH Henry,Male,United States,Rowing,Mens Eight,27,Bronze Medal,ROWMCOXED8--USA01,9.0
10455,1944727,MEAD Nick,Male,United States,Rowing,Mens Four,29,Gold Medal,ROWMNOCOX4--USA01,4.0
10456,1944731,MILNE Rielly,Male,United States,Rowing,Mens Eight,28,Bronze Medal,ROWMCOXED8--USA01,9.0
10460,1944747,QUINTON Pieter,Male,United States,Rowing,Mens Eight,26,Bronze Medal,ROWMCOXED8--USA01,9.0
10462,1944757,RUSHER Nick,Male,United States,Rowing,Mens Eight,25,Bronze Medal,ROWMCOXED8--USA01,9.0
10465,1944764,TABASH Christian,Male,United States,Rowing,Mens Eight,25,Bronze Medal,ROWMCOXED8--USA01,9.0
10513,1945035,FULTON Shaane,Female,New Zealand,Cycling Track,Womens Team Sprint,24,Silver Medal,CTRWSPRTEAM3NZL01,4.0
10514,1945038,KING Olivia,Female,New Zealand,Cycling Track,Womens Team Sprint,23,Silver Medal,CTRWSPRTEAM3NZL01,4.0
10515,1945040,ANDREWS Ellesse,Female,New Zealand,Cycling Track,Womens Keirin,25,Gold Medal,,
10516,1945040,ANDREWS Ellesse,Female,New Zealand,Cycling Track,Womens Sprint,25,Gold Medal,,
10517,1945040,ANDREWS Ellesse,Female,New Zealand,Cycling Track,Womens Team Sprint,25,Silver Medal,CTRWSPRTEAM3NZL01,4.0
10529,1945056,BOTHA Bryony,Female,New Zealand,Cycling Track,Womens Team Pursuit,27,Silver Medal,CTRWPURTEAM4NZL01,5.0
10533,1945061,SHIELDS Nicole,Female,New Zealand,Cycling Track,Womens Team Pursuit,25,Silver Medal,CTRWPURTEAM4NZL01,5.0
10535,1945066,DONNELLY Samantha,Female,New Zealand,Cycling Track,Womens Team Pursuit,23,Silver Medal,CTRWPURTEAM4NZL01,5.0
10538,1945068,PETCH Rebecca,Female,New Zealand,Cycling Track,Womens Team Sprint,26,Silver Medal,CTRWSPRTEAM3NZL01,4.0
10543,1945080,WOLLASTON Ally,Female,New Zealand,Cycling Track,Womens Omnium,23,Bronze Medal,,
10544,1945080,WOLLASTON Ally,Female,New Zealand,Cycling Track,Womens Team Pursuit,23,Silver Medal,CTRWPURTEAM4NZL01,5.0
10546,1945081,SHEARMAN Emily,Female,New Zealand,Cycling Track,Womens Team Pursuit,25,Silver Medal,CTRWPURTEAM4NZL01,5.0
10547,1945125,ZHANG Yufei,Female,China,Swimming,Womens 100m Butterfly,26,Bronze Medal,,
10548,1945125,ZHANG Yufei,Female,China,Swimming,Womens 200m Butterfly,26,Bronze Medal,,
10549,1945125,ZHANG Yufei,Female,China,Swimming,Womens 4 x 100m Freestyle Relay,26,Bronze Medal,SWMW4X100MFRCHN01,5.0
10550,1945125,ZHANG Yufei,Female,China,Swimming,Womens 4 x 100m Medley Relay,26,Bronze Medal,SWMW4X100MMDCHN01,7.0
10551,1945125,ZHANG Yufei,Female,China,Swimming,Womens 50m Freestyle,26,Bronze Medal,,
10552,1945125,ZHANG Yufei,Female,China,Swimming,Mixed 4 x 100m Medley Relay,26,Silver Medal,SWMX4X100MMDCHN01,6.0
10555,1945127,SUN Jiajun,Male,China,Swimming,Mens 4 x 100m Medley Relay,24,Gold Medal,SWMM4X100MMDCHN01,5.0
10558,1945128,QIN Haiyang,Male,China,Swimming,Mens 4 x 100m Medley Relay,25,Gold Medal,SWMM4X100MMDCHN01,5.0
10559,1945128,QIN Haiyang,Male,China,Swimming,Mixed 4 x 100m Medley Relay,25,Silver Medal,SWMX4X100MMDCHN01,6.0
10560,1945132,XU Jiayu,Male,China,Swimming,Mens 100m Backstroke,29,Silver Medal,,
10562,1945132,XU Jiayu,Male,China,Swimming,Mens 4 x 100m Medley Relay,29,Gold Medal,SWMM4X100MMDCHN01,5.0
10563,1945132,XU Jiayu,Male,China,Swimming,Mixed 4 x 100m Medley Relay,29,Silver Medal,SWMX4X100MMDCHN01,6.0
10578,1945148,PAN Zhanle,Male,China,Swimming,Mens 100m Freestyle,20,Gold Medal,,
10581,1945148,PAN Zhanle,Male,China,Swimming,Mens 4 x 100m Medley Relay,20,Gold Medal,SWMM4X100MMDCHN01,5.0
10583,1945148,PAN Zhanle,Male,China,Swimming,Mixed 4 x 100m Medley Relay,20,Silver Medal,SWMX4X100MMDCHN01,6.0
10585,1945149,WANG Changhao,Male,China,Swimming,Mens 4 x 100m Medley Relay,22,Gold Medal,SWMM4X100MMDCHN01,5.0
10591,1945157,WANG Xueer,Female,China,Swimming,Womens 4 x 100m Medley Relay,26,Bronze Medal,SWMW4X100MMDCHN01,7.0
10594,1945159,YANG Junxuan,Female,China,Swimming,Womens 4 x 100m Freestyle Relay,22,Bronze Medal,SWMW4X100MFRCHN01,5.0
10595,1945159,YANG Junxuan,Female,China,Swimming,Womens 4 x 100m Medley Relay,22,Bronze Medal,SWMW4X100MMDCHN01,7.0
10596,1945159,YANG Junxuan,Female,China,Swimming,Womens 4 x 200m Freestyle Relay,22,Bronze Medal,SWMW4X200MFRCHN01,6.0
10597,1945159,YANG Junxuan,Female,China,Swimming,Mixed 4 x 100m Medley Relay,22,Silver Medal,SWMX4X100MMDCHN01,6.0
10600,1945164,YU Yiting,Female,China,Swimming,Womens 4 x 100m Freestyle Relay,19,Bronze Medal,SWMW4X100MFRCHN01,5.0
10601,1945164,YU Yiting,Female,China,Swimming,Womens 4 x 100m Medley Relay,19,Bronze Medal,SWMW4X100MMDCHN01,7.0
10606,1945169,LI Bingjie,Female,China,Swimming,Womens 4 x 200m Freestyle Relay,22,Bronze Medal,SWMW4X200MFRCHN01,6.0
10608,1945171,GE Chutong,Female,China,Swimming,Womens 4 x 200m Freestyle Relay,21,Bronze Medal,SWMW4X200MFRCHN01,6.0
10610,1945186,WANG Shun,Male,China,Swimming,Mens 200m Individual Medley,30,Bronze Medal,,
10611,1945200,TANG Qianting,Female,China,Swimming,Womens 100m Breaststroke,20,Silver Medal,,
10612,1945200,TANG Qianting,Female,China,Swimming,Womens 4 x 100m Medley Relay,20,Bronze Medal,SWMW4X100MMDCHN01,7.0
10613,1945200,TANG Qianting,Female,China,Swimming,Mixed 4 x 100m Medley Relay,20,Silver Medal,SWMX4X100MMDCHN01,6.0
10616,1945202,WAN Letian,Female,China,Swimming,Womens 4 x 100m Medley Relay,20,Bronze Medal,SWMW4X100MMDCHN01,7.0
10618,1945206,WU Qingfeng,Female,China,Swimming,Womens 4 x 100m Freestyle Relay,21,Bronze Medal,SWMW4X100MFRCHN01,5.0
10619,1945206,WU Qingfeng,Female,China,Swimming,Womens 4 x 100m Medley Relay,21,Bronze Medal,SWMW4X100MMDCHN01,7.0
10624,1945222,KONG Yaqi,Female,China,Swimming,Womens 4 x 200m Freestyle Relay,16,Bronze Medal,SWMW4X200MFRCHN01,6.0
10627,1945223,LIU Yaxin,Female,China,Swimming,Womens 4 x 200m Freestyle Relay,25,Bronze Medal,SWMW4X200MFRCHN01,6.0
10628,1945224,TANG Muhan,Female,China,Swimming,Womens 4 x 200m Freestyle Relay,21,Bronze Medal,SWMW4X200MFRCHN01,6.0
10630,1945230,CHENG Yujie,Female,China,Swimming,Womens 4 x 100m Freestyle Relay,19,Bronze Medal,SWMW4X100MFRCHN01,5.0
10669,1945375,VAUGHAN Tara,Female,New Zealand,Canoe Sprint,Womens Kayak Four 500m,21,Gold Medal,CSPWK4-500M-NZL01,4.0
10674,1945378,HOSKIN Alicia,Female,New Zealand,Canoe Sprint,Womens Kayak Double 500m,24,Gold Medal,CSPWK2-500M-NZL01,2.0
10675,1945378,HOSKIN Alicia,Female,New Zealand,Canoe Sprint,Womens Kayak Four 500m,24,Gold Medal,CSPWK4-500M-NZL01,4.0
10678,1945383,CARRINGTON Lisa,Female,New Zealand,Canoe Sprint,Womens Kayak Single 500m,35,Gold Medal,,
10679,1945383,CARRINGTON Lisa,Female,New Zealand,Canoe Sprint,Womens Kayak Double 500m,35,Gold Medal,CSPWK2-500M-NZL01,2.0
10680,1945383,CARRINGTON Lisa,Female,New Zealand,Canoe Sprint,Womens Kayak Four 500m,35,Gold Medal,CSPWK4-500M-NZL01,4.0
10684,1945386,BUTCHER Finn,Male,New Zealand,Canoe Slalom,Mens Kayak Cross,29,Gold Medal,,
10685,1945392,BRETT Olivia,Female,New Zealand,Canoe Sprint,Womens Kayak Four 500m,23,Gold Medal,CSPWK4-500M-NZL01,4.0
10695,1945588,JOHNSON Moesha,Female,Australia,Marathon Swimming,Womens 10km,27,Silver Medal,,
10707,1945644,McINTYRE Annabelle,Female,Australia,Rowing,Womens Pair,28,Bronze Medal,ROWWNOCOX2--AUS01,2.0
10720,1945670,MORRISON Jess,Female,Australia,Rowing,Womens Pair,32,Bronze Medal,ROWWNOCOX2--AUS01,2.0
10816,1945982,MORRIS Grae,Male,Australia,Sailing,Mens Windsurfing,21,Silver Medal,,
10818,1945990,WEARN Matt,Male,Australia,Sailing,Mens Dinghy,29,Gold Medal,,
10825,1946064,TREW Arisa,Female,Australia,Skateboarding,Womens Park,14,Gold Medal,,
10829,1946074,PALMER Keegan,Male,Australia,Skateboarding,Mens Park,21,Gold Medal,,
10835,1946129,ROBINSON Jack,Male,Australia,Surfing,Men,27,Silver Medal,,
10840,1946146,PERKINS Alexandria,Female,Australia,Swimming,Womens 4 x 100m Medley Relay,24,Silver Medal,SWMW4X100MMDAUS01,8.0
10841,1946150,TITMUS Ariarne,Female,Australia,Swimming,Womens 200m Freestyle,24,Silver Medal,,
10842,1946150,TITMUS Ariarne,Female,Australia,Swimming,Womens 400m Freestyle,24,Gold Medal,,
10843,1946150,TITMUS Ariarne,Female,Australia,Swimming,Womens 4 x 200m Freestyle Relay,24,Gold Medal,SWMW4X200MFRAUS01,6.0
10844,1946150,TITMUS Ariarne,Female,Australia,Swimming,Womens 800m Freestyle,24,Silver Medal,,
10851,1946157,THROSSELL Brianna,Female,Australia,Swimming,Womens 4 x 200m Freestyle Relay,28,Gold Medal,SWMW4X200MFRAUS01,6.0
10853,1946159,CAMPBELL Bronte,Female,Australia,Swimming,Womens 4 x 100m Freestyle Relay,30,Gold Medal,SWMW4X100MFRAUS01,6.0
10855,1946161,McEVOY Cameron,Male,Australia,Swimming,Mens 50m Freestyle,30,Gold Medal,,
10856,1946172,WINNINGTON Elijah,Male,Australia,Swimming,Mens 400m Freestyle,24,Silver Medal,,
10857,1946172,WINNINGTON Elijah,Male,Australia,Swimming,Mens 4 x 200m Freestyle Relay,24,Bronze Medal,SWMM4X200MFRAUS01,6.0
10863,1946174,RAMSAY Ella,Female,Australia,Swimming,Womens 4 x 100m Medley Relay,20,Silver Medal,SWMW4X100MMDAUS01,8.0
10865,1946177,McKEON Emma,Female,Australia,Swimming,Womens 4 x 100m Freestyle Relay,30,Gold Medal,SWMW4X100MFRAUS01,6.0
10866,1946177,McKEON Emma,Female,Australia,Swimming,Womens 4 x 100m Medley Relay,30,Silver Medal,SWMW4X100MMDAUS01,8.0
10867,1946177,McKEON Emma,Female,Australia,Swimming,Mixed 4 x 100m Medley Relay,30,Bronze Medal,SWMX4X100MMDAUS01,8.0
10868,1946179,SOUTHAM Flynn,Male,Australia,Swimming,Mens 4 x 100m Freestyle Relay,19,Silver Medal,SWMM4X100MFRAUS01,5.0
10869,1946179,SOUTHAM Flynn,Male,Australia,Swimming,Mens 4 x 200m Freestyle Relay,19,Bronze Medal,SWMM4X200MFRAUS01,6.0
10872,1946183,ANDERSON Iona,Female,Australia,Swimming,Womens 4 x 100m Medley Relay,19,Silver Medal,SWMW4X100MMDAUS01,8.0
10873,1946183,ANDERSON Iona,Female,Australia,Swimming,Mixed 4 x 100m Medley Relay,19,Bronze Medal,SWMX4X100MMDAUS01,8.0
10876,1946185,STUBBLETY-COOK Zac,Male,Australia,Swimming,Mens 200m Breaststroke,25,Silver Medal,,
10877,1946185,STUBBLETY-COOK Zac,Male,Australia,Swimming,Mixed 4 x 100m Medley Relay,25,Bronze Medal,SWMX4X100MMDAUS01,8.0
10878,1946186,CARTWRIGHT Jack,Male,Australia,Swimming,Mens 4 x 100m Freestyle Relay,26,Silver Medal,SWMM4X100MFRAUS01,5.0
10882,1946188,PERKINS Jamie,Female,Australia,Swimming,Womens 4 x 200m Freestyle Relay,19,Gold Medal,SWMW4X200MFRAUS01,6.0
10886,1946190,STRAUCH Jenna,Female,Australia,Swimming,Womens 4 x 100m Medley Relay,27,Silver Medal,SWMW4X100MMDAUS01,8.0
10890,1946195,YONG Joshua,Male,Australia,Swimming,Mixed 4 x 100m Medley Relay,23,Bronze Medal,SWMX4X100MMDAUS01,8.0
10891,1946196,TAYLOR Kai,Male,Australia,Swimming,Mens 4 x 100m Freestyle Relay,21,Silver Medal,SWMM4X100MFRAUS01,5.0
10892,1946196,TAYLOR Kai,Male,Australia,Swimming,Mens 4 x 200m Freestyle Relay,21,Bronze Medal,SWMM4X200MFRAUS01,6.0
