,name,gender,country,disciplines,events
5041,HEGG Jon-Hermann,Male,Norway,Shooting,10m Air Rifle Men
5042,HEGG Jon-Hermann,Male,Norway,Shooting,50m Rifle 3 Positions Men
5043,HEGG Jon-Hermann,Male,Norway,Shooting,10m Air Rifle Mixed Team
5044,KIRSCH Alex,Male,Luxembourg,Cycling Road,Mens Road Race
5045,GILES Chelsie,Female,Great Britain,Judo,Women -52 kg
5046,NAIRNE Lele,Female,Great Britain,Judo,Women -57 kg
5047,REID Emma,Female,Great Britain,Judo,Women -78 kg
5048,RENSHALL Lucy,Female,Great Britain,Judo,Women -63 kg
5049,YEATS-BROWN Katie-Jemima,Female,Great Britain,Judo,Women -70 kg
5050,WATNDAL Erik,Male,Norway,Shooting,Skeet Men
5051,ORDEMANN Richard Andre,Male,Norway,Taekwondo,Men +80kg
5052,MANIKON Baison,Female,Thailand,Boxing,Womens 75kg
5053,EMOMALI Nurali,Male,Tajikistan,Judo,Men -66 kg
5054,XUE Chen,Female,China,Beach Volleyball,Women
5055,XIA Xinyi,Female,China,Beach Volleyball,Women
5056,MATIC Barbara,Female,Croatia,Judo,Women -70 kg
5057,JONGJOHO Weerapon,Male,Thailand,Boxing,Mens 80kg
5058,CIGANDA Carlota,Female,Spain,Golf,Womens Individual Stroke Play
5059,MUNOZ Azahara,Female,Spain,Golf,Womens Individual Stroke Play
5060,PUIG David,Male,Spain,Golf,Mens Individual Stroke Play
5061,RAHM Jon,Male,Spain,Golf,Mens Individual Stroke Play
5062,SINSIRI Bunjong,Male,Thailand,Boxing,Mens 63.5kg
5063,EINHORN Itamar,Male,Israel,Cycling Road,Mens Road Race
5064,BAR Romy,Female,Germany,Basketball,Women
5065,SCHRODER Dennis,Male,Germany,Basketball,Men
5066,OBST Andreas,Male,Germany,Basketball,Men
5067,BRUNCKHORST Svenja,Female,Germany,3x3 Basketball,Women
5068,PETERSON Alexis,Female,Germany,Basketball,Women
5069,GIFFEY Niels,Male,Germany,Basketball,Men
5070,LO Maodo,Male,Germany,Basketball,Men
5071,THEIS Daniel,Male,Germany,Basketball,Men
5072,VOIGTMANN Johannes,Male,Germany,Basketball,Men
5073,GREINACHER Sonja,Female,Germany,3x3 Basketball,Women
5074,HARTMANN Alina,Female,Germany,Basketball,Women
5075,GEISELSODER Luisa,Female,Germany,Basketball,Women
5076,SABALLY Satou,Female,Germany,Basketball,Women
5077,BONGA Isaac,Male,Germany,Basketball,Men
5078,da SILVA Oscar,Male,Germany,Basketball,Men
5079,SABALLY Nyara,Female,Germany,Basketball,Women
5080,BESSOIR Emily,Female,Germany,Basketball,Women
5081,REICHERT Marie,Female,Germany,3x3 Basketball,Women
5082,THIEMANN Johannes,Male,Germany,Basketball,Men
5083,GUELICH Marie,Female,Germany,Basketball,Women
5084,WAGNER Moritz,Male,Germany,Basketball,Men
5085,WILKE Alexandra,Female,Germany,Basketball,Women
5086,WAGNER Franz,Male,Germany,Basketball,Men
5087,FIEBICH Leonie,Female,Germany,Basketball,Women
5088,SONTAG Lina,Female,Germany,Basketball,Women
5089,BUHNER Frieda,Female,Germany,Basketball,Women
5090,MEVIUS Elisa,Female,Germany,3x3 Basketball,Women
5091,WEILER-BABB Nick,Male,Germany,Basketball,Men
5092,TERADA Masayuki,Male,Thailand,Judo,Men -73 kg
5093,ADJAVON Eloi,Male,Togo,Triathlon,Mens Individual
5094,ALBERY James,Male,Great Britain,Hockey,Men
5095,AMES David,Male,Great Britain,Hockey,Men
5096,ANSLEY Giselle,Female,Great Britain,Hockey,Women
5097,CALNAN William,Male,Great Britain,Hockey,Men
5098,COSTELLO Amy,Female,Great Britain,Hockey,Women
5099,CRACKLES Fiona,Female,Great Britain,Hockey,Women
5100,DRAPER Jacob,Male,Great Britain,Hockey,Men
5101,FRENCH Hannah,Female,Great Britain,Hockey,Women
5102,GOODFIELD David,Male,Great Britain,Hockey,Men
5103,HAMILTON Sophie,Female,Great Britain,Hockey,Women
5104,HOWARD Tess,Female,Great Britain,Hockey,Women
5105,JONES Sarah,Female,Great Britain,Hockey,Women
5106,MORTON Lee,Male,Great Britain,Hockey,Men
5107,NURSE Tim,Male,Great Britain,Hockey,Men
5108,OWSLEY Lily,Female,Great Britain,Hockey,Women
5109,PARK Nicholas,Male,Great Britain,Hockey,Men
5110,PAYNE Ollie,Male,Great Britain,Hockey,Men
5111,PEARNE-WEBB Hollie,Female,Great Britain,Hockey,Women
5112,PEEL Flora,Female,Great Britain,Hockey,Women
5113,PETTER Izzy,Female,Great Britain,Hockey,Women
5114,PRITCHARD Miriam,Female,Great Britain,Hockey,Women
5115,ROBERTSON Sarah,Female,Great Britain,Hockey,Women
5116,ROPER Laura,Female,Great Britain,Hockey,Women
5117,ROPER Philli,Male,Great Britain,Hockey,Men
5118,SANFORD Liam,Male,Great Britain,Hockey,Men
5119,SHIPPERLEY Rupert,Male,Great Britain,Hockey,Men
5120,SORSBY Tom,Male,Great Britain,Hockey,Men
5121,TOMAN Anna,Female,Great Britain,Hockey,Women
5122,WALLACE Zach,Male,Great Britain,Hockey,Men
5123,WALLER Jack,Male,Great Britain,Hockey,Men
5124,WARD Samuel,Male,Great Britain,Hockey,Men
5125,WATSON Charlotte,Female,Great Britain,Hockey,Women
5126,WILLIAMSON Conor,Male,Great Britain,Hockey,Men
5127,DZEBISASHVILI Goderdzi,Male,Georgia,Wrestling,Mens Freestyle 65kg
5128,LOWRY Shane,Male,Ireland,Golf,Mens Individual Stroke Play
5129,GAMKRELIDZE Vladimeri,Male,Georgia,Wrestling,Mens Freestyle 86kg
5130,NIN REYES Audrys,Male,Dominican Republic,Artistic Gymnastics,Men
5131,NIN REYES Audrys,Male,Dominican Republic,Artistic Gymnastics,Mens Horizontal Bar
5132,NIN REYES Audrys,Male,Dominican Republic,Artistic Gymnastics,Mens Vault
5133,FABIAN Sara Rahel,Female,Hungary,Shooting,10m Air Pistol Women
5134,FABIAN Sara Rahel,Female,Hungary,Shooting,25m Pistol Women
5135,SMITS Xenia,Female,Germany,Handball,Women
5136,BEHNKE Julia,Female,Germany,Handball,Women
5137,BOELK Emily,Female,Germany,Handball,Women
5138,ECKERLE Dinah,Female,Germany,Handball,Women
5139,DOELL Antje,Female,Germany,Handball,Women
5140,SCHMELZER Meike,Female,Germany,Handball,Women
5141,DAHMKE Rune,Male,Germany,Handball,Men
5142,HAEFNER Kai,Male,Germany,Handball,Men
5143,KOHLBACHER Jannik,Male,Germany,Handball,Men
5144,WOLFF Andreas,Male,Germany,Handball,Men
5145,BERGER Amelie,Female,Germany,Handball,Women
5146,FILTER Katharina,Female,Germany,Handball,Women
5147,LOTT Annika,Female,Germany,Handball,Women
5148,MAIDHOF Julia,Female,Germany,Handball,Women
5149,WACHTER Sarah,Female,Germany,Handball,Women
5150,ZSCHOCKE Mia,Female,Germany,Handball,Women
5151,GRIJSEELS Alina,Female,Germany,Handball,Women
5152,HEYMANN Sebastian,Male,Germany,Handball,Men
5153,KNORR Juri,Male,Germany,Handball,Men
5154,ANTL Lisa,Female,Germany,Handball,Women
5155,WITZKE Luca,Male,Germany,Handball,Men
5156,KOESTER Julian,Male,Germany,Handball,Men
5157,BEHREND Jenny,Female,Germany,Handball,Women
5158,USCINS Renars,Male,Germany,Handball,Men
5159,FISCHER Justus,Male,Germany,Handball,Men
5160,GOLLA Johannes,Male,Germany,Handball,Men
5161,LEUCHTER Viola,Female,Germany,Handball,Women
5162,STEINERT Christoph,Male,Germany,Handball,Men
5163,HORNKE Tim,Male,Germany,Handball,Men
5164,MERTENS Lukas,Male,Germany,Handball,Men
5165,SPAETH David,Male,Germany,Handball,Men
5166,STOCKSCHLAEDER Johanna Maria,Female,Germany,Handball,Women
5167,MAJOR Veronika,Female,Hungary,Shooting,10m Air Pistol Women
5168,MAJOR Veronika,Female,Hungary,Shooting,25m Pistol Women
5169,CAVALLARO Salvatore,Male,Italy,Boxing,Mens 80kg
5170,TESTA Irma,Female,Italy,Boxing,Womens 57kg
5171,MOUHIIDINE Aziz Abbes,Male,Italy,Boxing,Mens 92kg
5172,SORRENTINO Giordana,Female,Italy,Boxing,Womens 50kg
5173,CHARAABI Sirine,Female,Italy,Boxing,Womens 54kg
5174,MESIANO Alessia,Female,Italy,Boxing,Womens 60kg
5175,CARINI Angela,Female,Italy,Boxing,Womens 66kg
5176,LENZI Diego,Male,Italy,Boxing,Mens +92kg
5177,MESZAROS Eszter,Female,Hungary,Shooting,10m Air Rifle Women
5178,MESZAROS Eszter,Female,Hungary,Shooting,50m Rifle 3 Positions Women
5179,MESZAROS Eszter,Female,Hungary,Shooting,10m Air Rifle Mixed Team
5180,BERTA Elena,Female,Italy,Sailing,Mixed Dinghy
5181,FESTO Bruno,Male,Italy,Sailing,Mixed Dinghy
5182,GERMANI Jana,Female,Italy,Sailing,Womens Skiff
5183,BERTUZZI Giorgia,Female,Italy,Sailing,Womens Skiff
5184,PEKLER Zalan,Male,Hungary,Shooting,10m Air Rifle Men
5185,PEKLER Zalan,Male,Hungary,Shooting,50m Rifle 3 Positions Men
5186,PENI Istvan,Male,Hungary,Shooting,10m Air Rifle Men
5187,PENI Istvan,Male,Hungary,Shooting,50m Rifle 3 Positions Men
5188,PENI Istvan,Male,Hungary,Shooting,10m Air Rifle Mixed Team
5189,CHIAVARINI Lorenzo Brando,Male,Italy,Sailing,Mens Dinghy
5190,BENINI FLORIANI Chiara,Female,Italy,Sailing,Womens Dinghy
5191,BANTI Caterina Marianna,Female,Italy,Sailing,Mixed Multihull
5192,TITA Ruggero,Male,Italy,Sailing,Mixed Multihull
5193,MAGGETTI Marta,Female,Italy,Sailing,Womens Windsurfing
5194,RENNA Nicolo,Male,Italy,Sailing,Mens Windsurfing
5195,PIANOSI Riccardo,Male,Italy,Sailing,Mens Kite
5196,PESCETTO Maggie Eillen,Female,Italy,Sailing,Womens Kite
5197,PAULINO Marileidy,Female,Dominican Republic,Athletics,Womens 400m
5198,ALDRIDGE Eleanor,Female,Great Britain,Sailing,Womens Kite
5199,BAINBRIDGE Connor,Male,Great Britain,Sailing,Mens Kite
5200,BECKETT Michael,Male,Great Britain,Sailing,Mens Dinghy
5201,BLACK Freya,Female,Great Britain,Sailing,Womens Skiff
5202,BURNET Anna,Female,Great Britain,Sailing,Mixed Multihull
5203,GIMSON John,Male,Great Britain,Sailing,Mixed Multihull
5204,GRUBE Chris,Male,Great Britain,Sailing,Mixed Dinghy
5205,HEATHCOTE Vita,Female,Great Britain,Sailing,Mixed Dinghy
5206,PETERS James,Male,Great Britain,Sailing,Mens Skiff
5207,SILLS Sam,Male,Great Britain,Sailing,Mens Windsurfing
5208,SNELLGROVE Hannah,Female,Great Britain,Sailing,Womens Dinghy
5209,STERRITT Fynn,Male,Great Britain,Sailing,Mens Skiff
5210,TIDEY Saskia,Female,Great Britain,Sailing,Womens Skiff
5211,WILSON Emma,Female,Great Britain,Sailing,Womens Windsurfing
5212,KING Robert,Male,Dominican Republic,Athletics,4 x 400m Relay Mixed
5213,AYACHE Alexandre,Male,France,Equestrian,Dressage Individual
